geneID,median_adult Ce,mean_adult Ce
WBGene00168031,1.00E-10,1.00E-10
WBGene00168032,1.00E-10,1.00E-10
WBGene00168033,1.00E-10,1.00E-10
WBGene00168034,1.00E-10,1.00E-10
WBGene00168035,1.00E-10,1.00E-10
WBGene00168036,1.00E-10,1.00E-10
WBGene00168037,1.00E-10,1.00E-10
WBGene00168038,1.00E-10,1.00E-10
WBGene00168039,1.00E-10,1.00E-10
WBGene00168040,1.00E-10,1.00E-10
WBGene00168041,1.00E-10,1.00E-10
WBGene00168042,1.00E-10,1.00E-10
WBGene00168043,1.00E-10,1.00E-10
WBGene00168044,1.00E-10,1.00E-10
WBGene00168045,1.00E-10,1.00E-10
WBGene00168046,1.00E-10,1.00E-10
WBGene00168047,1.00E-10,1.00E-10
WBGene00168048,1.00E-10,1.00E-10
WBGene00168049,1.00E-10,1.00E-10
WBGene00168050,1.00E-10,1.00E-10
WBGene00168051,1.00E-10,1.00E-10
WBGene00168052,1.00E-10,1.00E-10
WBGene00168053,1.00E-10,1.00E-10
WBGene00168054,1.00E-10,1.00E-10
WBGene00168055,1.00E-10,1.00E-10
WBGene00168056,1.00E-10,1.00E-10
WBGene00168057,1.00E-10,1.00E-10
WBGene00168058,1.00E-10,1.00E-10
WBGene00168059,1.00E-10,1.00E-10
WBGene00168060,1.00E-10,1.00E-10
WBGene00168061,1.00E-10,1.00E-10
WBGene00168062,1.00E-10,1.00E-10
WBGene00168063,1.00E-10,1.00E-10
WBGene00168064,1.00E-10,1.00E-10
WBGene00168065,1.00E-10,1.00E-10
WBGene00168066,1.00E-10,1.00E-10
WBGene00168067,1.00E-10,1.00E-10
WBGene00168068,1.00E-10,1.00E-10
WBGene00168069,1.00E-10,1.00E-10
WBGene00168070,1.00E-10,1.00E-10
WBGene00168071,1.00E-10,1.00E-10
WBGene00168072,1.00E-10,1.00E-10
WBGene00168073,1.00E-10,1.00E-10
WBGene00168074,1.00E-10,1.00E-10
WBGene00168075,1.00E-10,1.00E-10
WBGene00168076,1.00E-10,1.00E-10
WBGene00168077,1.00E-10,1.00E-10
WBGene00168078,1.00E-10,1.00E-10
WBGene00168079,1.00E-10,1.00E-10
WBGene00168080,1.00E-10,1.00E-10
WBGene00168081,1.00E-10,1.00E-10
WBGene00168082,1.00E-10,1.00E-10
WBGene00168083,1.00E-10,1.00E-10
WBGene00168084,1.00E-10,1.00E-10
WBGene00168085,1.00E-10,1.00E-10
WBGene00168086,1.00E-10,1.00E-10
WBGene00168087,1.00E-10,1.00E-10
WBGene00168088,1.00E-10,1.00E-10
WBGene00168089,1.00E-10,1.00E-10
WBGene00168090,1.00E-10,1.00E-10
WBGene00168091,1.00E-10,1.00E-10
WBGene00168092,1.00E-10,1.00E-10
WBGene00168093,1.00E-10,1.00E-10
WBGene00168094,1.00E-10,1.00E-10
WBGene00168095,1.00E-10,1.00E-10
WBGene00168096,1.00E-10,1.00E-10
WBGene00168097,1.00E-10,1.00E-10
WBGene00168098,1.00E-10,1.00E-10
WBGene00168099,1.00E-10,1.00E-10
WBGene00168100,1.00E-10,1.00E-10
WBGene00168101,1.00E-10,1.00E-10
WBGene00168102,1.00E-10,1.00E-10
WBGene00168103,1.00E-10,1.00E-10
WBGene00168104,1.00E-10,1.00E-10
WBGene00168105,1.00E-10,1.00E-10
WBGene00168106,1.00E-10,1.00E-10
WBGene00168107,1.00E-10,1.00E-10
WBGene00168108,1.00E-10,1.00E-10
WBGene00168109,1.00E-10,1.00E-10
WBGene00168110,1.00E-10,1.00E-10
WBGene00168111,1.00E-10,1.00E-10
WBGene00168112,1.00E-10,1.00E-10
WBGene00168113,1.00E-10,1.00E-10
WBGene00168114,1.00E-10,1.00E-10
WBGene00168115,1.00E-10,1.00E-10
WBGene00168116,1.00E-10,1.00E-10
WBGene00168117,1.00E-10,1.00E-10
WBGene00168118,1.00E-10,1.00E-10
WBGene00168119,1.00E-10,1.00E-10
WBGene00168120,1.00E-10,1.00E-10
WBGene00168121,1.00E-10,1.00E-10
WBGene00168122,1.00E-10,1.00E-10
WBGene00168123,1.00E-10,1.00E-10
WBGene00168124,1.00E-10,1.00E-10
WBGene00168125,1.00E-10,1.00E-10
WBGene00168126,1.00E-10,1.00E-10
WBGene00168127,1.00E-10,1.00E-10
WBGene00168128,1.00E-10,1.00E-10
WBGene00168129,1.00E-10,1.00E-10
WBGene00168130,1.00E-10,1.00E-10
WBGene00168131,1.00E-10,1.00E-10
WBGene00168132,1.00E-10,1.00E-10
WBGene00168133,1.00E-10,1.00E-10
WBGene00168134,1.00E-10,1.00E-10
WBGene00168135,1.00E-10,1.00E-10
WBGene00168136,1.00E-10,1.00E-10
WBGene00168137,1.00E-10,1.00E-10
WBGene00168138,1.00E-10,1.00E-10
WBGene00168139,1.00E-10,1.00E-10
WBGene00168140,1.00E-10,1.00E-10
WBGene00168141,1.00E-10,1.00E-10
WBGene00168142,1.00E-10,1.00E-10
WBGene00168143,1.00E-10,1.00E-10
WBGene00168144,1.00E-10,1.00E-10
WBGene00168145,1.00E-10,1.00E-10
WBGene00168146,1.00E-10,1.00E-10
WBGene00168147,1.00E-10,1.00E-10
WBGene00168148,1.00E-10,1.00E-10
WBGene00168149,1.00E-10,1.00E-10
WBGene00168150,1.00E-10,1.00E-10
WBGene00168151,1.00E-10,1.00E-10
WBGene00168152,1.00E-10,1.00E-10
WBGene00168153,1.00E-10,1.00E-10
WBGene00168154,1.00E-10,1.00E-10
WBGene00168155,1.00E-10,1.00E-10
WBGene00168156,1.00E-10,1.00E-10
WBGene00168157,1.00E-10,1.00E-10
WBGene00168158,1.00E-10,1.00E-10
WBGene00168159,1.00E-10,1.00E-10
WBGene00168160,1.00E-10,1.00E-10
WBGene00168161,1.00E-10,1.00E-10
WBGene00168162,1.00E-10,1.00E-10
WBGene00168163,1.00E-10,1.00E-10
WBGene00168164,1.00E-10,1.00E-10
WBGene00168165,1.00E-10,1.00E-10
WBGene00168166,1.00E-10,1.00E-10
WBGene00168167,1.00E-10,1.00E-10
WBGene00168168,1.00E-10,1.00E-10
WBGene00168169,1.00E-10,1.00E-10
WBGene00168170,1.00E-10,1.00E-10
WBGene00168171,1.00E-10,1.00E-10
WBGene00168172,1.00E-10,1.00E-10
WBGene00168173,1.00E-10,1.00E-10
WBGene00168174,1.00E-10,1.00E-10
WBGene00168175,1.00E-10,1.00E-10
WBGene00168176,1.00E-10,1.00E-10
WBGene00168177,1.00E-10,1.00E-10
WBGene00168178,1.00E-10,1.00E-10
WBGene00168179,1.00E-10,1.00E-10
WBGene00168180,1.00E-10,1.00E-10
WBGene00168181,1.00E-10,1.00E-10
WBGene00168182,1.00E-10,1.00E-10
WBGene00168183,1.00E-10,1.00E-10
WBGene00168184,1.00E-10,1.00E-10
WBGene00168185,1.00E-10,1.00E-10
WBGene00168186,1.00E-10,1.00E-10
WBGene00168187,1.00E-10,1.00E-10
WBGene00168188,1.00E-10,1.00E-10
WBGene00168189,1.00E-10,1.00E-10
WBGene00168190,1.00E-10,1.00E-10
WBGene00168191,1.00E-10,1.00E-10
WBGene00168192,1.00E-10,1.00E-10
WBGene00168193,1.00E-10,1.00E-10
WBGene00168194,1.00E-10,1.00E-10
WBGene00168195,1.00E-10,1.00E-10
WBGene00168196,1.00E-10,1.00E-10
WBGene00168197,1.00E-10,1.00E-10
WBGene00168198,1.00E-10,1.00E-10
WBGene00168199,1.00E-10,1.00E-10
WBGene00168200,1.00E-10,1.00E-10
WBGene00168201,1.00E-10,1.00E-10
WBGene00168202,1.00E-10,1.00E-10
WBGene00168203,1.00E-10,1.00E-10
WBGene00168204,1.00E-10,1.00E-10
WBGene00168205,1.00E-10,1.00E-10
WBGene00168206,1.00E-10,1.00E-10
WBGene00168207,1.00E-10,1.00E-10
WBGene00168208,1.00E-10,1.00E-10
WBGene00168209,1.00E-10,1.00E-10
WBGene00168210,1.00E-10,1.00E-10
WBGene00168211,1.00E-10,1.00E-10
WBGene00168212,1.00E-10,1.00E-10
WBGene00168213,1.00E-10,1.00E-10
WBGene00168214,1.00E-10,1.00E-10
WBGene00168215,1.00E-10,1.00E-10
WBGene00168216,1.00E-10,1.00E-10
WBGene00168217,1.00E-10,1.00E-10
WBGene00168218,1.00E-10,1.00E-10
WBGene00168219,1.00E-10,1.00E-10
WBGene00168220,1.00E-10,1.00E-10
WBGene00168221,1.00E-10,1.00E-10
WBGene00168222,1.00E-10,1.00E-10
WBGene00168223,1.00E-10,1.00E-10
WBGene00168224,1.00E-10,1.00E-10
WBGene00168225,1.00E-10,1.00E-10
WBGene00168226,1.00E-10,1.00E-10
WBGene00168227,1.00E-10,1.00E-10
WBGene00168228,1.00E-10,1.00E-10
WBGene00168229,1.00E-10,1.00E-10
WBGene00168230,1.00E-10,1.00E-10
WBGene00168231,1.00E-10,1.00E-10
WBGene00168232,1.00E-10,1.00E-10
WBGene00168233,1.00E-10,1.00E-10
WBGene00168234,1.00E-10,1.00E-10
WBGene00168235,1.00E-10,1.00E-10
WBGene00168236,1.00E-10,1.00E-10
WBGene00168237,1.00E-10,1.00E-10
WBGene00168238,1.00E-10,1.00E-10
WBGene00168239,1.00E-10,1.00E-10
WBGene00168240,1.00E-10,1.00E-10
WBGene00168241,1.00E-10,1.00E-10
WBGene00168242,1.00E-10,1.00E-10
WBGene00168243,1.00E-10,1.00E-10
WBGene00168244,1.00E-10,1.00E-10
WBGene00168245,1.00E-10,1.00E-10
WBGene00168246,1.00E-10,1.00E-10
WBGene00168247,1.00E-10,1.00E-10
WBGene00168248,1.00E-10,1.00E-10
WBGene00168249,1.00E-10,1.00E-10
WBGene00168250,1.00E-10,1.00E-10
WBGene00168251,1.00E-10,1.00E-10
WBGene00168252,1.00E-10,1.00E-10
WBGene00168253,1.00E-10,1.00E-10
WBGene00168254,1.00E-10,1.00E-10
WBGene00168255,1.00E-10,1.00E-10
WBGene00168256,1.00E-10,1.00E-10
WBGene00168257,1.00E-10,1.00E-10
WBGene00168258,1.00E-10,1.00E-10
WBGene00168259,1.00E-10,1.00E-10
WBGene00168260,1.00E-10,1.00E-10
WBGene00168261,1.00E-10,1.00E-10
WBGene00168262,1.00E-10,1.00E-10
WBGene00168263,1.00E-10,1.00E-10
WBGene00168264,1.00E-10,1.00E-10
WBGene00168265,1.00E-10,1.00E-10
WBGene00168266,1.00E-10,1.00E-10
WBGene00168267,1.00E-10,1.00E-10
WBGene00168268,1.00E-10,1.00E-10
WBGene00168269,1.00E-10,1.00E-10
WBGene00168270,1.00E-10,1.00E-10
WBGene00168271,1.00E-10,1.00E-10
WBGene00168272,1.00E-10,1.00E-10
WBGene00168273,1.00E-10,1.00E-10
WBGene00168275,1.00E-10,1.00E-10
WBGene00168276,1.00E-10,1.00E-10
WBGene00168277,1.00E-10,1.00E-10
WBGene00168278,1.00E-10,1.00E-10
WBGene00168279,1.00E-10,1.00E-10
WBGene00168280,1.00E-10,1.00E-10
WBGene00168281,1.00E-10,1.00E-10
WBGene00168282,1.00E-10,1.00E-10
WBGene00168283,1.00E-10,1.00E-10
WBGene00168284,1.00E-10,1.00E-10
WBGene00168285,1.00E-10,1.00E-10
WBGene00168286,1.00E-10,1.00E-10
WBGene00168287,1.00E-10,1.00E-10
WBGene00168288,1.00E-10,1.00E-10
WBGene00168289,1.00E-10,1.00E-10
WBGene00168290,1.00E-10,1.00E-10
WBGene00168291,1.00E-10,1.00E-10
WBGene00168292,1.00E-10,1.00E-10
WBGene00168293,1.00E-10,1.00E-10
WBGene00168294,1.00E-10,1.00E-10
WBGene00168295,1.00E-10,1.00E-10
WBGene00168296,1.00E-10,1.00E-10
WBGene00168297,1.00E-10,1.00E-10
WBGene00168298,1.00E-10,1.00E-10
WBGene00168299,1.00E-10,1.00E-10
WBGene00168300,1.00E-10,1.00E-10
WBGene00168301,1.00E-10,1.00E-10
WBGene00168302,1.00E-10,1.00E-10
WBGene00168303,1.00E-10,1.00E-10
WBGene00168304,1.00E-10,1.00E-10
WBGene00168305,1.00E-10,1.00E-10
WBGene00168306,1.00E-10,1.00E-10
WBGene00168307,1.00E-10,1.00E-10
WBGene00168308,1.00E-10,1.00E-10
WBGene00168309,1.00E-10,1.00E-10
WBGene00168310,1.00E-10,1.00E-10
WBGene00168311,1.00E-10,1.00E-10
WBGene00168312,1.00E-10,1.00E-10
WBGene00168313,1.00E-10,1.00E-10
WBGene00168314,1.00E-10,1.00E-10
WBGene00168315,1.00E-10,1.00E-10
WBGene00168316,1.00E-10,1.00E-10
WBGene00168317,1.00E-10,1.00E-10
WBGene00168318,1.00E-10,1.00E-10
WBGene00168319,1.00E-10,1.00E-10
WBGene00168320,1.00E-10,1.00E-10
WBGene00168321,1.00E-10,1.00E-10
WBGene00168322,1.00E-10,1.00E-10
WBGene00168323,1.00E-10,1.00E-10
WBGene00168324,1.00E-10,1.00E-10
WBGene00168325,1.00E-10,1.00E-10
WBGene00168326,1.00E-10,1.00E-10
WBGene00168327,1.00E-10,1.00E-10
WBGene00168328,1.00E-10,1.00E-10
WBGene00168329,1.00E-10,1.00E-10
WBGene00168330,1.00E-10,1.00E-10
WBGene00168331,1.00E-10,1.00E-10
WBGene00168332,1.00E-10,1.00E-10
WBGene00168333,1.00E-10,1.00E-10
WBGene00168334,1.00E-10,1.00E-10
WBGene00168335,1.00E-10,1.00E-10
WBGene00168336,1.00E-10,1.00E-10
WBGene00168337,1.00E-10,1.00E-10
WBGene00168338,1.00E-10,1.00E-10
WBGene00168339,1.00E-10,1.00E-10
WBGene00168340,1.00E-10,1.00E-10
WBGene00168341,1.00E-10,1.00E-10
WBGene00168342,1.00E-10,1.00E-10
WBGene00168343,1.00E-10,1.00E-10
WBGene00168344,1.00E-10,1.00E-10
WBGene00168345,1.00E-10,1.00E-10
WBGene00168346,1.00E-10,1.00E-10
WBGene00168347,1.00E-10,1.00E-10
WBGene00168348,1.00E-10,1.00E-10
WBGene00168349,1.00E-10,1.00E-10
WBGene00168350,1.00E-10,1.00E-10
WBGene00168351,1.00E-10,1.00E-10
WBGene00168352,1.00E-10,1.00E-10
WBGene00168353,1.00E-10,1.00E-10
WBGene00168354,1.00E-10,1.00E-10
WBGene00168355,1.00E-10,1.00E-10
WBGene00168356,1.00E-10,1.00E-10
WBGene00168357,1.00E-10,1.00E-10
WBGene00168358,1.00E-10,1.00E-10
WBGene00168359,1.00E-10,1.00E-10
WBGene00168360,1.00E-10,1.00E-10
WBGene00168361,1.00E-10,1.00E-10
WBGene00168362,1.00E-10,1.00E-10
WBGene00168363,1.00E-10,1.00E-10
WBGene00168364,1.00E-10,1.00E-10
WBGene00168365,1.00E-10,1.00E-10
WBGene00168366,1.00E-10,1.00E-10
WBGene00168367,1.00E-10,1.00E-10
WBGene00168368,1.00E-10,1.00E-10
WBGene00168369,1.00E-10,1.00E-10
WBGene00168370,1.00E-10,1.00E-10
WBGene00168371,1.00E-10,1.00E-10
WBGene00168372,1.00E-10,1.00E-10
WBGene00168373,1.00E-10,1.00E-10
WBGene00168374,1.00E-10,1.00E-10
WBGene00168375,1.00E-10,1.00E-10
WBGene00168376,1.00E-10,1.00E-10
WBGene00168377,1.00E-10,1.00E-10
WBGene00168378,1.00E-10,1.00E-10
WBGene00168379,1.00E-10,1.00E-10
WBGene00168380,1.00E-10,1.00E-10
WBGene00168381,1.00E-10,1.00E-10
WBGene00168382,1.00E-10,1.00E-10
WBGene00168383,1.00E-10,1.00E-10
WBGene00168384,1.00E-10,1.00E-10
WBGene00168385,1.00E-10,1.00E-10
WBGene00168386,1.00E-10,1.00E-10
WBGene00168387,1.00E-10,1.00E-10
WBGene00168388,1.00E-10,1.00E-10
WBGene00168389,1.00E-10,1.00E-10
WBGene00168390,1.00E-10,1.00E-10
WBGene00168391,1.00E-10,1.00E-10
WBGene00168392,1.00E-10,1.00E-10
WBGene00168393,1.00E-10,1.00E-10
WBGene00168394,1.00E-10,1.00E-10
WBGene00168395,1.00E-10,1.00E-10
WBGene00168396,1.00E-10,1.00E-10
WBGene00168397,1.00E-10,1.00E-10
WBGene00168398,1.00E-10,1.00E-10
WBGene00168399,1.00E-10,1.00E-10
WBGene00168400,1.00E-10,1.00E-10
WBGene00168401,1.00E-10,1.00E-10
WBGene00168402,1.00E-10,1.00E-10
WBGene00168403,1.00E-10,1.00E-10
WBGene00168404,1.00E-10,1.00E-10
WBGene00168405,1.00E-10,1.00E-10
WBGene00168406,1.00E-10,1.00E-10
WBGene00168407,1.00E-10,1.00E-10
WBGene00168408,1.00E-10,1.00E-10
WBGene00168409,1.00E-10,1.00E-10
WBGene00168410,1.00E-10,1.00E-10
WBGene00168411,1.00E-10,1.00E-10
WBGene00168412,1.00E-10,1.00E-10
WBGene00168413,1.00E-10,1.00E-10
WBGene00168414,1.00E-10,1.00E-10
WBGene00168415,1.00E-10,1.00E-10
WBGene00168416,1.00E-10,1.00E-10
WBGene00168417,1.00E-10,1.00E-10
WBGene00168418,1.00E-10,1.00E-10
WBGene00168419,1.00E-10,1.00E-10
WBGene00168420,1.00E-10,1.00E-10
WBGene00168421,1.00E-10,1.00E-10
WBGene00168422,1.00E-10,1.00E-10
WBGene00168423,1.00E-10,1.00E-10
WBGene00168424,1.00E-10,1.00E-10
WBGene00168425,1.00E-10,1.00E-10
WBGene00168426,1.00E-10,1.00E-10
WBGene00168427,1.00E-10,1.00E-10
WBGene00168428,1.00E-10,1.00E-10
WBGene00168429,1.00E-10,1.00E-10
WBGene00168430,1.00E-10,1.00E-10
WBGene00168431,1.00E-10,1.00E-10
WBGene00168432,1.00E-10,1.00E-10
WBGene00168433,1.00E-10,1.00E-10
WBGene00168434,1.00E-10,1.00E-10
WBGene00168435,1.00E-10,1.00E-10
WBGene00168436,1.00E-10,1.00E-10
WBGene00168437,1.00E-10,1.00E-10
WBGene00168438,1.00E-10,1.00E-10
WBGene00168439,1.00E-10,1.00E-10
WBGene00168440,1.00E-10,1.00E-10
WBGene00168441,1.00E-10,1.00E-10
WBGene00168442,1.00E-10,1.00E-10
WBGene00168443,1.00E-10,1.00E-10
WBGene00168444,1.00E-10,1.00E-10
WBGene00168445,1.00E-10,1.00E-10
WBGene00168446,1.00E-10,1.00E-10
WBGene00168447,1.00E-10,1.00E-10
WBGene00168448,1.00E-10,1.00E-10
WBGene00168449,1.00E-10,1.00E-10
WBGene00168450,1.00E-10,1.00E-10
WBGene00168451,1.00E-10,1.00E-10
WBGene00168452,1.00E-10,1.00E-10
WBGene00168453,1.00E-10,1.00E-10
WBGene00168454,1.00E-10,1.00E-10
WBGene00168455,1.00E-10,1.00E-10
WBGene00168456,1.00E-10,1.00E-10
WBGene00168457,1.00E-10,1.00E-10
WBGene00168458,1.00E-10,1.00E-10
WBGene00168459,1.00E-10,1.00E-10
WBGene00168460,1.00E-10,1.00E-10
WBGene00168461,1.00E-10,1.00E-10
WBGene00168462,1.00E-10,1.00E-10
WBGene00168463,1.00E-10,1.00E-10
WBGene00168464,1.00E-10,1.00E-10
WBGene00168465,1.00E-10,1.00E-10
WBGene00168466,1.00E-10,1.00E-10
WBGene00168467,1.00E-10,1.00E-10
WBGene00168468,1.00E-10,1.00E-10
WBGene00168469,1.00E-10,1.00E-10
WBGene00168470,1.00E-10,1.00E-10
WBGene00168472,1.00E-10,1.00E-10
WBGene00168473,1.00E-10,1.00E-10
WBGene00168474,1.00E-10,1.00E-10
WBGene00168475,1.00E-10,1.00E-10
WBGene00168476,1.00E-10,1.00E-10
WBGene00168477,1.00E-10,1.00E-10
WBGene00168478,1.00E-10,1.00E-10
WBGene00168479,1.00E-10,1.00E-10
WBGene00168480,1.00E-10,1.00E-10
WBGene00168481,1.00E-10,1.00E-10
WBGene00168482,1.00E-10,1.00E-10
WBGene00168483,1.00E-10,1.00E-10
WBGene00168484,1.00E-10,1.00E-10
WBGene00168485,1.00E-10,1.00E-10
WBGene00168486,1.00E-10,1.00E-10
WBGene00168487,1.00E-10,1.00E-10
WBGene00168488,1.00E-10,1.00E-10
WBGene00168489,1.00E-10,1.00E-10
WBGene00168490,1.00E-10,1.00E-10
WBGene00168491,1.00E-10,1.00E-10
WBGene00168492,1.00E-10,1.00E-10
WBGene00168493,1.00E-10,1.00E-10
WBGene00168494,1.00E-10,1.00E-10
WBGene00168495,1.00E-10,1.00E-10
WBGene00168496,1.00E-10,1.00E-10
WBGene00168497,1.00E-10,1.00E-10
WBGene00168498,1.00E-10,1.00E-10
WBGene00168499,1.00E-10,1.00E-10
WBGene00168500,1.00E-10,1.00E-10
WBGene00168501,1.00E-10,1.00E-10
WBGene00168502,1.00E-10,1.00E-10
WBGene00168503,1.00E-10,1.00E-10
WBGene00168504,1.00E-10,1.00E-10
WBGene00168505,1.00E-10,1.00E-10
WBGene00168506,1.00E-10,1.00E-10
WBGene00168507,1.00E-10,1.00E-10
WBGene00168508,1.00E-10,1.00E-10
WBGene00168509,1.00E-10,1.00E-10
WBGene00168510,1.00E-10,1.00E-10
WBGene00168511,1.00E-10,1.00E-10
WBGene00168512,1.00E-10,1.00E-10
WBGene00168513,1.00E-10,1.00E-10
WBGene00168514,1.00E-10,1.00E-10
WBGene00168515,1.00E-10,1.00E-10
WBGene00168516,1.00E-10,1.00E-10
WBGene00168517,1.00E-10,1.00E-10
WBGene00168518,1.00E-10,1.00E-10
WBGene00168519,1.00E-10,1.00E-10
WBGene00168520,1.00E-10,1.00E-10
WBGene00168521,1.00E-10,1.00E-10
WBGene00168522,1.00E-10,1.00E-10
WBGene00168523,1.00E-10,1.00E-10
WBGene00168524,1.00E-10,1.00E-10
WBGene00168525,1.00E-10,1.00E-10
WBGene00168526,1.00E-10,1.00E-10
WBGene00168527,1.00E-10,1.00E-10
WBGene00168528,1.00E-10,1.00E-10
WBGene00168529,1.00E-10,1.00E-10
WBGene00168530,1.00E-10,1.00E-10
WBGene00168531,1.00E-10,1.00E-10
WBGene00168532,1.00E-10,1.00E-10
WBGene00168533,1.00E-10,1.00E-10
WBGene00168534,1.00E-10,1.00E-10
WBGene00168535,1.00E-10,1.00E-10
WBGene00168536,1.00E-10,1.00E-10
WBGene00168537,1.00E-10,1.00E-10
WBGene00168538,1.00E-10,1.00E-10
WBGene00168539,1.00E-10,1.00E-10
WBGene00168540,1.00E-10,1.00E-10
WBGene00168541,1.00E-10,1.00E-10
WBGene00168542,1.00E-10,1.00E-10
WBGene00168543,1.00E-10,1.00E-10
WBGene00168544,1.00E-10,1.00E-10
WBGene00168545,1.00E-10,1.00E-10
WBGene00168546,1.00E-10,1.00E-10
WBGene00168547,1.00E-10,1.00E-10
WBGene00168548,1.00E-10,1.00E-10
WBGene00168549,1.00E-10,1.00E-10
WBGene00168550,1.00E-10,1.00E-10
WBGene00168551,1.00E-10,1.00E-10
WBGene00168552,1.00E-10,1.00E-10
WBGene00168553,1.00E-10,1.00E-10
WBGene00168554,1.00E-10,1.00E-10
WBGene00168555,1.00E-10,1.00E-10
WBGene00168556,1.00E-10,1.00E-10
WBGene00168557,1.00E-10,1.00E-10
WBGene00168558,1.00E-10,1.00E-10
WBGene00168559,1.00E-10,1.00E-10
WBGene00168560,1.00E-10,1.00E-10
WBGene00168561,1.00E-10,1.00E-10
WBGene00168562,1.00E-10,1.00E-10
WBGene00168563,1.00E-10,1.00E-10
WBGene00168564,1.00E-10,1.00E-10
WBGene00168565,1.00E-10,1.00E-10
WBGene00168566,1.00E-10,1.00E-10
WBGene00168567,1.00E-10,1.00E-10
WBGene00168568,1.00E-10,1.00E-10
WBGene00168569,1.00E-10,1.00E-10
WBGene00168570,1.00E-10,1.00E-10
WBGene00168571,1.00E-10,1.00E-10
WBGene00168572,1.00E-10,1.00E-10
WBGene00168573,1.00E-10,1.00E-10
WBGene00168574,1.00E-10,1.00E-10
WBGene00168575,1.00E-10,1.00E-10
WBGene00168576,1.00E-10,1.00E-10
WBGene00168577,1.00E-10,1.00E-10
WBGene00168578,1.00E-10,1.00E-10
WBGene00168579,1.00E-10,1.00E-10
WBGene00168580,1.00E-10,1.00E-10
WBGene00168581,1.00E-10,1.00E-10
WBGene00168582,1.00E-10,1.00E-10
WBGene00168583,1.00E-10,1.00E-10
WBGene00168584,1.00E-10,1.00E-10
WBGene00168585,1.00E-10,1.00E-10
WBGene00168586,1.00E-10,1.00E-10
WBGene00168587,1.00E-10,1.00E-10
WBGene00168588,1.00E-10,1.00E-10
WBGene00168589,1.00E-10,1.00E-10
WBGene00168590,1.00E-10,1.00E-10
WBGene00168591,1.00E-10,1.00E-10
WBGene00168592,1.00E-10,1.00E-10
WBGene00168593,1.00E-10,1.00E-10
WBGene00168594,1.00E-10,1.00E-10
WBGene00168595,1.00E-10,1.00E-10
WBGene00168596,1.00E-10,1.00E-10
WBGene00168597,1.00E-10,1.00E-10
WBGene00168598,1.00E-10,1.00E-10
WBGene00168599,1.00E-10,1.00E-10
WBGene00168600,1.00E-10,1.00E-10
WBGene00168601,1.00E-10,1.00E-10
WBGene00168602,1.00E-10,1.00E-10
WBGene00168603,1.00E-10,1.00E-10
WBGene00168604,1.00E-10,1.00E-10
WBGene00168605,1.00E-10,1.00E-10
WBGene00168606,1.00E-10,1.00E-10
WBGene00168607,1.00E-10,1.00E-10
WBGene00168608,1.00E-10,1.00E-10
WBGene00168609,1.00E-10,1.00E-10
WBGene00168610,1.00E-10,1.00E-10
WBGene00168611,1.00E-10,1.00E-10
WBGene00168612,1.00E-10,1.00E-10
WBGene00168613,1.00E-10,1.00E-10
WBGene00168614,1.00E-10,1.00E-10
WBGene00168615,1.00E-10,1.00E-10
WBGene00168616,1.00E-10,1.00E-10
WBGene00168617,1.00E-10,1.00E-10
WBGene00168618,1.00E-10,1.00E-10
WBGene00168619,1.00E-10,1.00E-10
WBGene00168620,1.00E-10,1.00E-10
WBGene00168621,1.00E-10,1.00E-10
WBGene00168622,1.00E-10,1.00E-10
WBGene00168623,1.00E-10,1.00E-10
WBGene00168624,1.00E-10,1.00E-10
WBGene00168625,1.00E-10,1.00E-10
WBGene00168626,1.00E-10,1.00E-10
WBGene00168627,1.00E-10,1.00E-10
WBGene00168628,1.00E-10,1.00E-10
WBGene00168629,1.00E-10,1.00E-10
WBGene00168630,1.00E-10,1.00E-10
WBGene00168631,1.00E-10,1.00E-10
WBGene00168632,1.00E-10,1.00E-10
WBGene00168633,1.00E-10,1.00E-10
WBGene00168634,1.00E-10,1.00E-10
WBGene00168635,1.00E-10,1.00E-10
WBGene00168636,1.00E-10,1.00E-10
WBGene00168637,1.00E-10,1.00E-10
WBGene00168638,1.00E-10,1.00E-10
WBGene00168639,1.00E-10,1.00E-10
WBGene00168640,1.00E-10,1.00E-10
WBGene00168641,1.00E-10,1.00E-10
WBGene00168642,1.00E-10,1.00E-10
WBGene00168643,1.00E-10,1.00E-10
WBGene00168644,1.00E-10,1.00E-10
WBGene00168645,1.00E-10,1.00E-10
WBGene00168646,1.00E-10,1.00E-10
WBGene00168647,1.00E-10,1.00E-10
WBGene00168648,1.00E-10,1.00E-10
WBGene00168649,1.00E-10,1.00E-10
WBGene00168650,1.00E-10,1.00E-10
WBGene00168651,1.00E-10,1.00E-10
WBGene00168652,1.00E-10,1.00E-10
WBGene00168653,1.00E-10,1.00E-10
WBGene00168654,1.00E-10,1.00E-10
WBGene00168655,1.00E-10,1.00E-10
WBGene00168656,1.00E-10,1.00E-10
WBGene00168657,1.00E-10,1.00E-10
WBGene00168658,1.00E-10,1.00E-10
WBGene00168659,1.00E-10,1.00E-10
WBGene00168660,1.00E-10,1.00E-10
WBGene00168661,1.00E-10,1.00E-10
WBGene00168662,1.00E-10,1.00E-10
WBGene00168663,1.00E-10,1.00E-10
WBGene00168664,1.00E-10,1.00E-10
WBGene00168665,1.00E-10,1.00E-10
WBGene00168666,1.00E-10,1.00E-10
WBGene00168667,1.00E-10,1.00E-10
